,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
25305,32,Private,12.203153388643111,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K
25306,29,Private,12.93175477772653,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,35,<=50K
25307,29,?,12.147786537258277,Some-college,10,Divorced,?,Own-child,Black,Male,40,<=50K
25308,42,Private,12.332277892364088,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,45,>50K
25309,37,Private,12.181728722140656,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,40,<=50K
25310,36,Private,11.666581736883748,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K
25311,59,Private,11.504207574350506,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,40,>50K
25312,52,Local-gov,12.134136160145422,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,56,>50K
25313,29,State-gov,11.113253543902827,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,40,<=50K
25314,39,Private,12.692733642296867,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K
25315,43,Private,11.625807622026901,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,35,<=50K
25316,19,Private,12.180272670039761,Some-college,10,Never-married,Other-service,Own-child,White,Female,30,<=50K
25317,60,Local-gov,12.183080336603906,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
25318,75,Private,12.663877167318912,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,8,<=50K
25319,24,State-gov,13.134943909609659,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,40,<=50K
25320,58,Federal-gov,12.67524467909605,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,70,<=50K
25321,21,State-gov,11.504893293272964,Masters,14,Never-married,Transport-moving,Own-child,White,Male,15,<=50K
25322,28,Private,12.22881702007325,HS-grad,9,Separated,Protective-serv,Other-relative,White,Male,40,<=50K
25323,40,Private,12.062825637361833,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
25324,45,Self-emp-not-inc,10.447177189921291,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K
25325,41,Private,12.076208804921496,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,40,<=50K
25326,58,Private,12.224580317085913,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,40,<=50K
25327,26,Private,12.195860680453757,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,65,<=50K
25328,29,Private,12.931924161388189,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,45,<=50K
25329,45,Private,12.391896395812298,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K
25330,23,Private,11.932885019228845,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,40,<=50K
25331,39,State-gov,11.36064802952465,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K
25332,22,Private,12.801121763750134,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,<=50K
25333,67,?,10.52328416634614,7th-8th,4,Divorced,?,Not-in-family,White,Male,3,<=50K
25334,28,Private,10.338932086385478,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K
25335,23,Private,10.475850322817688,Some-college,10,Never-married,Other-service,Unmarried,White,Female,25,<=50K
25336,33,Private,12.06248514502972,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,35,<=50K
25337,37,Private,10.81229031944438,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,43,<=50K
25338,19,Private,11.539801058975584,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K
25339,90,?,12.021813212265931,1st-4th,2,Widowed,?,Not-in-family,Black,Female,40,<=50K
25340,35,Private,12.033640031566566,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K
25341,62,Private,11.783852960098207,7th-8th,4,Divorced,Tech-support,Unmarried,White,Female,38,<=50K
25342,20,?,12.257122160205865,Some-college,10,Never-married,?,Own-child,White,Female,15,<=50K
25343,25,Private,11.609498483421705,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,<=50K
25344,21,Private,11.584808821643675,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,40,<=50K
25345,32,Private,11.986640946759838,Some-college,10,Never-married,Other-service,Own-child,White,Male,35,<=50K
25346,70,Local-gov,12.720891286581143,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,12,<=50K
25347,57,Private,11.554767738828462,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25348,31,Private,9.877759403963397,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K
25349,37,Private,11.765363705981432,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
25350,34,Private,11.760285417943406,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,36,<=50K
25351,26,Self-emp-not-inc,10.519321629993403,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,78,<=50K
25352,44,Private,11.138217469968486,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,48,<=50K
25353,66,Private,11.853510660340007,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25354,39,Local-gov,12.69904789511317,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,40,<=50K
25355,31,Private,12.219630323462239,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,>50K
25356,53,Private,12.533475306176888,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K
25357,36,Private,12.153046271279543,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,50,<=50K
25358,61,Private,12.230321257127667,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25359,43,Private,12.054330728968614,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
25360,38,Private,11.267638548970329,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K
25361,26,Private,11.14035340016409,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,50,<=50K
25362,27,Private,10.944806124093567,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,8,<=50K
25363,58,Local-gov,12.465420827729314,9th,5,Divorced,Other-service,Not-in-family,White,Female,40,<=50K
25364,37,State-gov,12.507210037792461,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,12,<=50K
25365,56,Private,12.383410973303791,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,26,<=50K
25366,36,Private,11.618446967668946,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,60,>50K
25367,29,Private,11.690485704662473,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,<=50K
25368,28,Private,11.198735132637651,10th,6,Never-married,Transport-moving,Unmarried,White,Male,30,<=50K
25369,61,Self-emp-not-inc,11.343441156977766,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
25370,66,Self-emp-not-inc,12.52253166125336,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,25,>50K
25371,21,Private,11.72999460434366,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,40,<=50K
25372,26,Private,11.981258950301738,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,40,<=50K
25373,21,Private,11.991740162494514,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,50,<=50K
25374,33,Private,11.96761873655022,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
25375,33,Private,12.031903765172496,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,32,<=50K
25376,82,Self-emp-inc,11.777824974524766,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,<=50K
25377,34,State-gov,10.950192323132216,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,>50K
25378,29,Private,12.822635713907346,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
25379,19,Private,11.574086413525997,Some-college,10,Divorced,Other-service,Own-child,White,Female,40,<=50K
25380,57,Self-emp-not-inc,10.941659577392821,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,<=50K
25381,27,Private,12.910214166231333,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,<=50K
25382,33,Private,12.180252147115654,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,45,<=50K
25383,43,State-gov,12.012433283315753,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,50,>50K
25384,72,Federal-gov,11.453631831995034,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,16,<=50K
25385,68,Self-emp-not-inc,12.807710165156173,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K
25386,29,Private,11.986130215156873,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,40,<=50K
25387,41,Private,12.045504752698445,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,<=50K
25388,30,Private,11.52551587210952,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K
25389,54,Private,12.290960519482288,5th-6th,3,Married-spouse-absent,Other-service,Unmarried,Black,Female,30,<=50K
25390,39,?,12.798954640495463,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,6,>50K
25391,41,State-gov,12.556440743057754,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,>50K
25392,48,Private,10.584840453213362,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K
25393,66,Self-emp-not-inc,12.265218527490726,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,48,<=50K
25394,25,Self-emp-inc,11.415896809431938,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,50,<=50K
25395,22,?,12.258679327047128,Some-college,10,Never-married,?,Not-in-family,Black,Female,35,<=50K
25396,31,Private,12.739288721753157,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
25397,43,Self-emp-not-inc,11.637017446200005,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,<=50K
25398,42,Private,11.809393824702628,Some-college,10,Never-married,Transport-moving,Unmarried,Black,Female,40,<=50K
25399,20,State-gov,11.900097605672068,HS-grad,9,Never-married,Other-service,Other-relative,Other,Male,40,<=50K
25400,40,Private,11.887532660691894,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
25401,65,Private,12.894212309379578,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,20,<=50K
25402,53,Private,10.360564237707871,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,>50K
25403,38,?,11.704669160343087,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,40,<=50K
25404,44,Private,12.138419947038658,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
25405,22,Private,11.654815575969845,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,<=50K
25406,41,Local-gov,12.043530186343814,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,20,<=50K
25407,48,Self-emp-not-inc,10.8636229061867,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,25,>50K
25408,52,Private,10.471808200149228,7th-8th,4,Never-married,Other-service,Own-child,White,Female,7,<=50K
25409,45,Self-emp-not-inc,11.987450109009888,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,45,>50K
25410,29,Private,12.257074647496205,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
25411,41,Private,12.243782602681462,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,21,<=50K
25412,38,Private,12.361870539383771,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Male,60,<=50K
25413,32,Private,12.311360158523371,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K
25414,37,Private,12.029418995761068,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K
25415,55,Private,11.91018365493106,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
25416,62,Local-gov,11.131211062582768,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
25417,48,Private,12.06987484405218,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
25418,43,Private,12.518072870226899,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
25419,25,Private,12.141550124264604,HS-grad,9,Never-married,Sales,Own-child,Black,Male,24,<=50K
25420,47,Private,12.251624237849088,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,40,<=50K
25421,49,Self-emp-not-inc,10.948030768080395,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,<=50K
25422,55,Private,12.4475589354921,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K
25423,42,Private,10.662047871644305,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K
25424,40,Private,12.83237999229605,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,40,<=50K
25425,34,Private,12.187837389266019,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K
25426,38,Private,12.170087891010663,HS-grad,9,Separated,Sales,Unmarried,White,Female,10,<=50K
25427,39,Private,11.508194290594327,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
25428,45,Private,12.130475873355797,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Female,55,<=50K
25429,43,Private,12.417803316987643,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,40,<=50K
25430,32,Federal-gov,11.787028254881566,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,40,<=50K
25431,18,Private,12.126455680548688,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,<=50K
25432,27,Private,13.464688452700777,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,<=50K
25433,57,Private,12.302577565893138,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,40,<=50K
25434,38,Private,11.468503247417482,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,60,<=50K
25435,67,Private,11.400282944198487,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
25436,26,Private,11.455222196841783,11th,7,Separated,Other-service,Unmarried,White,Female,20,<=50K
25437,21,Private,12.719237531088586,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,<=50K
25438,17,Private,10.397085630635493,10th,6,Never-married,Other-service,Own-child,White,Male,15,<=50K
25439,31,Private,11.82519282718032,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25440,51,Self-emp-not-inc,12.389381215066754,Assoc-acdm,12,Separated,Sales,Not-in-family,Black,Male,30,<=50K
25441,29,Private,10.883166143790458,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
25442,28,Private,10.357552330480354,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,40,>50K
25443,32,Private,12.185318765936955,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K
25444,26,Private,12.261625604650423,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,>50K
25445,28,Local-gov,11.346374889888471,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,<=50K
25446,40,Private,11.927740063397026,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K
25447,51,Private,11.57890045389376,7th-8th,4,Never-married,Handlers-cleaners,Own-child,White,Male,19,<=50K
25448,62,Private,11.79748767571073,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,20,<=50K
25449,54,Private,11.897064786363641,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,<=50K
25450,55,Private,12.009650135957095,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,16,<=50K
25451,24,Private,10.330616300280319,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,20,<=50K
25452,27,Private,11.639575736893718,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,45,<=50K
25453,18,Private,12.015620121836289,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,30,<=50K
25454,21,Private,11.748898367096363,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,<=50K
25455,44,Self-emp-not-inc,12.79741132787583,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,80,>50K
25456,50,?,11.72030542110496,Masters,14,Married-civ-spouse,?,Husband,White,Male,60,>50K
25457,38,Private,12.016563318496194,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
25458,39,Private,11.507440449739654,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
25459,27,Private,11.350147678442452,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25460,35,Private,12.39030487582442,11th,7,Divorced,Craft-repair,Not-in-family,Black,Male,40,<=50K
25461,60,Private,11.721718538969975,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K
25462,38,Private,11.655205972227,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
25463,37,Private,12.831732962860375,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,35,<=50K
25464,43,Private,11.935693346315354,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,40,<=50K
25465,49,State-gov,11.192995644968327,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,50,<=50K
25466,17,Private,10.642229320654465,10th,6,Never-married,Other-service,Own-child,White,Female,25,<=50K
25467,32,Private,12.155983888553964,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,60,<=50K
25468,23,Private,12.170916859355279,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,38,<=50K
25469,25,Private,12.11119587179187,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K
25470,46,Local-gov,12.272183367611888,11th,7,Never-married,Other-service,Not-in-family,White,Male,40,<=50K
